dates,1m,3m,6m,9m,12m,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y,15y,16y,17y,18y,19y,20y,21y,22y,23y,24y,25y,26y,27y,28y,29y,30y
2008-10-10,0.9989580867155557,0.9969724439308929,0.9939681045574928,0.9903765114383536,0.986114521423831,0.9607092035819338,0.9235588418617511,0.8847548331921682,0.8473805062275164,0.8086241392746153,0.7701010264236448,0.7351771847883861,0.704117384983488,0.6755803075907434,0.6478749976756749,0.6207944392825021,0.5945900436573041,0.5695861673659327,0.546143128947185,0.5245788677318043,0.5048767171608571,0.4868593294643395,0.47037681680377796,0.45518870392500593,0.44108190737351016,0.4277824587261343,0.4150402260709775,0.40254682774785633,0.39000964900179014,0.37711009337278933,0.3635365518618349,0.3489395436920286,0.3330157830635421,0.3154138598386068
2008-10-13,0.9989555919286386,0.9968693318632834,0.9936446488261081,0.9899720778375447,0.9859784011571442,0.957150129638886,0.9178303985891288,0.8757687515206067,0.8350943783235968,0.7965029055597396,0.7602147549264108,0.7260099409633448,0.6939099622886667,0.6639009319302535,0.6357923309142071,0.6094937695981169,0.5848916779889503,0.5617970489933969,0.5399740509029972,0.5191841408974712,0.4993412309172503,0.4804373731082907,0.46244288524204064,0.445328677591269,0.42907971817221113,0.4136826999136863,0.39909746200554186,0.38532718696407925,0.3723475560652674,0.3601347609596819,0.34869681598852564,0.33797991096966895,0.3280108172261249,0.3187524854671163
2008-10-14,0.9989497708076243,0.99693392969921,0.9938149923948308,0.9901485173268564,0.9854634289594196,0.9584545842222807,0.9193391815667418,0.876997968694999,0.8360316437000488,0.7966452668630022,0.7587077111735933,0.7218379011451189,0.6865026956771079,0.6534820853315177,0.62340513413832,0.5962614805432763,0.5717390221444775,0.5493463074704533,0.5284749896492589,0.5085242705046357,0.48932078931372824,0.4708617931637965,0.453105759674997,0.4360547828425366,0.41969219982152367,0.40403346604534646,0.3890580342544008,0.37479124778009254,0.3612633108857164,0.3484482417944991,0.3364133555102254,0.3251362534728174,0.3146751194068778,0.30504236884801117
2008-10-15,0.99903376784087,0.997165059735173,0.9943115436587283,0.9909727338807135,0.9868589857458087,0.9620317114374752,0.9236171439952222,0.8827350308356151,0.8436380486958607,0.8042551851566632,0.7652794512216752,0.7285160799704554,0.6945053911123379,0.6630596981291497,0.6337594060658542,0.6064902367326995,0.5811742093169903,0.5576437249787849,0.5356832115559893,0.515032282717969,0.49560654670673066,0.47730848243215995,0.460054659399273,0.44375472909668506,0.4283125798492902,0.4136273384334413,0.39958001546614175,0.38606215308145275,0.3729629350374256,0.36016979881967265,0.34755336875257536,0.33501489781965227,0.32240748111459994,0.30963334929023717
2008-10-16,0.9990179653400707,0.9971389590417694,0.9941978612815608,0.9907702322092962,0.9863674159442346,0.9621175551911852,0.9234597999069499,0.8822351306633921,0.8430283250958587,0.8035318765213181,0.7643338818430451,0.7271837616093905,0.6926956145652832,0.6608184234062218,0.6312656202703926,0.6039051806557524,0.5786151845625999,0.5551279085177666,0.5331188006001925,0.5122595227903206,0.49242691198939464,0.47356905562106183,0.45561901089908746,0.43851967022756266,0.42219915032252336,0.4065973072883195,0.3916251218531992,0.3772495885502461,0.36336517341137287,0.3499250741894691,0.33685278488764286,0.32408774899411263,0.31155426035574285,0.2991772486536379
2008-10-17,0.9990237872558865,0.9971103741357545,0.9942176302623938,0.9906708525812424,0.9866788488615206,0.9625800764115333,0.926352710398808,0.8858435951983208,0.8454832822693018,0.8059480178635416,0.7678097816235572,0.731376128712249,0.6969113486917132,0.6645098335632708,0.6340598866904996,0.6055395944136969,0.5789014358030525,0.5539866193097268,0.5305949787563199,0.5084910201047841,0.4875685543873451,0.46777548644487904,0.44901374633005614,0.4312007956802305,0.41423422638920393,0.3980190799885301,0.38244211668614314,0.36740048842954565,0.35275940814379025,0.3384265412477675,0.32426318310756047,0.3101766648399655,0.29602752539721544,0.2817094479742223
2008-10-20,0.9990138068703177,0.9970196589843809,0.9940249162285502,0.9905604541521571,0.9862604062801118,0.9629800257155388,0.9268018479335227,0.8874380663239164,0.8494791322175046,0.8121921025676191,0.7757864815335309,0.7407421282337948,0.7074071124749161,0.6759399876723703,0.6463483713904289,0.6186064128688159,0.5926440421739713,0.5682553511067959,0.5452189953266283,0.5232544982499674,0.5022917253548701,0.4822857940442984,0.46321136016740705,0.4450009399647108,0.42762223131708715,0.4110135061492055,0.3951242866094672,0.3798877803828667,0.36526532536698214,0.3511874294342353,0.33759909116873527,0.32444512186154645,0.3116540340375333,0.29917074728234583
2008-10-21,0.9990803465410089,0.9972744489310713,0.9943980585372304,0.9910684907612595,0.9871317505004757,0.9648506528626403,0.9298532386380497,0.8922828831730041,0.8562277482113787,0.8198808926179175,0.7835387135967617,0.7483640377776996,0.7149761618848977,0.6836676939308065,0.6545175650977523,0.6274901122983165,0.6023987743475072,0.5789443317143338,0.556712647815897,0.5353137087957507,0.5146311623465072,0.4946741175018892,0.47543119552764695,0.45689306206181446,0.4390659577181363,0.4219446160214387,0.405554162713814,0.38986290862218165,0.37491465788584805,0.36067817260242113,0.3472010763281331,0.3344520124609509,0.32246507166174937,0.3112589182572294
2008-10-23,0.9991331687150423,0.9974273854161654,0.9948160137523365,0.9916655469109867,0.9878631137840491,0.9656532748549491,0.9320844975428246,0.8950270837858769,0.85832633551069,0.8217304843512225,0.7857352981423845,0.7510577291771036,0.7182970592622225,0.6878555513897567,0.6599612317101183,0.6345264201673152,0.611274059981962,0.5897560617007631,0.5694018208654757,0.5496654481109763,0.5304055058298579,0.5116377456163352,0.49336552563160885,0.47561509197236074,0.4584222350252879,0.44184545037140505,0.4259071309592082,0.410663998590968,0.3962092665312875,0.3825786866015265,0.36984252972152165,0.358090948979228,0.34736666232216223,0.33778267547967755
2008-10-24,0.9991826685771039,0.9976351059812714,0.995155087456717,0.9921193479890856,0.9881413160658933,0.9664552143450869,0.9324545528558884,0.8942667896378385,0.8563932743260012,0.819280797757815,0.7833237581554355,0.7487298348191503,0.715925425546369,0.6853058861980208,0.6570868221107448,0.6312170391692438,0.607473871093218,0.5854897574233879,0.5647792687637586,0.544870383822465,0.525628721303679,0.5070476061654092,0.4890885454255637,0.4717423204879386,0.45500444793193257,0.4388746487324219,0.42334162488614724,0.4083963092910546,0.3940626545912699,0.38032057963920274,0.36721549646687224,0.35471363407528766,0.3428483431457672,0.3316208677787648
2008-10-27,0.9991993082876254,0.9977010473616171,0.9953333794504465,0.9925809536618544,0.9889377424133642,0.9666628762535845,0.9323328313330501,0.8938050025149283,0.855256211560874,0.8170337101305012,0.7800372292477279,0.7451740034719196,0.7129060477312301,0.6832750891521079,0.6560978355357016,0.6312029089560156,0.6083437406881842,0.5871280584388368,0.5670737802707576,0.5476973241684322,0.5288684301040143,0.5105897737522443,0.49283698689396727,0.4756326557093167,0.45898125965125763,0.44289338718759563,0.42741452542531017,0.41255152917165094,0.39836078229289,0.38485625621000263,0.37211895751985047,0.3601517254946116,0.34902566449766814,0.3387978602002088
2008-10-28,0.9992363336320217,0.9977831752304319,0.995479527465778,0.9927805002025273,0.9890600072597004,0.966305147650586,0.9297728556841216,0.8889768627702324,0.8489640127893492,0.8099683082802729,0.7723428552473315,0.736292424488743,0.7023049112738752,0.670848891154561,0.6421849173443597,0.6162368065348396,0.5926910839820259,0.5710979203460189,0.5508652589378936,0.5314111056952163,0.5125814615549589,0.49433819494536335,0.4766508519499531,0.45950914604117454,0.44289656088278945,0.4268020505367928,0.41121945581296643,0.39617668160481845,0.38164640110822395,0.3676651093954121,0.3542419934145567,0.34138865171293725,0.3291353313998565,0.3174809207777872
2008-10-29,0.9992966616996071,0.9979574306288603,0.9958835154887273,0.9933426177756675,0.9899755080059318,0.9680412504681855,0.9326305732859986,0.8927225470853373,0.8529363659161616,0.8133598360638881,0.7747808371663024,0.7381103701633326,0.7039353859128427,0.6725588046371638,0.644010246876909,0.6181224986648055,0.5945561868137633,0.5728115439449296,0.5522618153812038,0.5322656336377874,0.5127016653972937,0.4935481769604787,0.47482115239380374,0.45657641009637917,0.4388290072784548,0.42164389153894144,0.4050811735399646,0.3891932788648929,0.3740529512579945,0.35975350735644007,0.34636128575281455,0.3339613725419586,0.32265807523344914,0.3125248802097563
